id,CIEX,CIEY,CIEX_DIFF,CIEY_DIFF
176,3.1396338422588483,2.1588115511177297,0.0046706984997040854,0.0043707839168737475
177,3.139521243358613,2.1588169799583734,0.0046943196623965445,0.004525988518858956
180,3.139571811464114,2.1587282104230177,0.00476880516342531,0.004515941791431449
181,3.139521243358613,2.158971941792516,0.004675998102469389,0.0037977348910363967
184,3.139372797703822,2.1590051624650655,0.004689670362335175,0.0035756190816754016
187,3.1393712895747994,2.1588988952512,0.004689670362335175,0.004513184155687564
188,3.139015918511058,2.158897599080836,0.004675998102469389,0.0035780277785003476
189,3.1396338422588483,2.1588237072487497,0.0046943196623965445,0.0038376886378592586
190,3.1395845463773195,2.15897923753602,0.004675998102469389,0.004336366190709632
191,3.1393098293594917,2.1589112364414254,0.00467769142089099,0.0035780277785003476
194,3.1390013466992603,2.1589053100816464,0.004685149387538667,0.003579919858330629
196,3.139571811464114,2.1588194842226356,0.004675998102469389,0.0035756190816754016
197,3.1393712895747994,2.158943672182545,0.0046943196623965445,0.004132076777690249
205,3.1393182851762567,2.1590051624650655,0.004672045918245488,0.004330614673719341
206,3.1394443524484488,2.1589516052874504,0.004675998102469389,0.00463041057148862
213,3.138975251710541,2.1589483572781374,0.0046706984997040854,0.004930211753677571
214,3.139521243358613,2.1589456523540647,0.00467769142089099,0.004577262916889629
216,3.139521243358613,2.1588300938270026,0.0046943196623965445,0.004160254889364198
218,3.1393355499654376,2.158769343201971,0.0046943196623965445,0.004531153384878611
219,3.1393712895747994,2.159028101384669,0.0046794272353462224,0.004429987742513203
220,3.138975251710541,2.1599616029710766,0.0054486143760782806,0.00439707885637681
221,3.1391907433585224,2.1590453220418038,0.004833880292922448,0.004421115243555961
225,3.1395225155825854,2.159024822532665,0.005233718256045818,0.0037961637984371245
226,3.1393055960481284,2.1589421084659346,0.00467769142089099,0.004541224877474543
228,3.1389104140034028,2.159042674676926,0.0046943196623965445,0.004295527380614368
232,3.1395225155825854,2.159032851122578,0.00467769142089099,0.0047699184709982245
234,3.139171628899443,2.159034963676115,0.00467769142089099,0.004749069906951887
236,3.139211057293612,2.158981942033663,0.004672045918245488,0.004401788347865927
237,3.139571811464114,2.158810798021275,0.004689513529640412,0.0037826353490261785
242,3.1390704345794025,2.158971026633937,0.004665089522527874,0.004193114048556043
245,3.1391423182164933,2.158980649668534,0.0046794272353462224,0.0046215019949040394
247,3.139355102515766,2.1588323723118505,0.0046709803746582,0.004289736717867116
248,3.1391423182164933,2.1589163342583833,0.0046706984997040854,0.004591151728935549
249,3.139146463546081,2.1590035163242387,0.004665089522527874,0.0038112633404473423
250,3.1394350286311634,2.158882513332516,0.004665052997058583,0.0035875567143579903
251,3.139232212904896,2.1590035163242387,0.004675998102469389,0.004541224877474543
255,3.1393296375247544,2.159012905313595,0.00467769142089099,0.0045139183537903325
258,3.139150229108042,2.1563856706253133,0.010551099084397657,0.004472131226132933
260,3.139048575572766,2.1589167441998938,0.004665089522527874,0.0036063173924179206
261,3.139290264808628,2.158858202524766,0.005060272208157687,0.0035768002829408567
262,3.139355102515766,2.1588323723118505,0.004665089522527874,0.003619184883174235
265,3.138841414192161,2.159011227325049,0.004665089522527874,0.004519214851574452
266,3.1388259650959487,2.159131314960538,0.005653468928051675,0.0036151160837054673
268,3.139189696745206,2.1590453220418038,0.004672045918245488,0.004492873675989592
273,3.138956149611351,2.159131314960538,0.00465115026663067,0.0036218211037968664
276,3.1388259650959487,2.1591812919731592,0.004713266035318181,0.003571663186427742
278,3.1392857467313093,2.159131314960538,0.004692908140112953,0.004405076614452296
279,3.139033188655223,2.159131314960538,0.0051569430913241685,0.0036218211037968664
280,3.1388259650959487,2.159131314960538,0.005464295139078219,0.003938525773846113
281,3.1425315004911294,2.160280372646504,0.006364524345893348,0.009068485847613788
285,3.1425213264783993,2.1601700473850594,0.005008928052273082,0.004952052969208065
286,3.142637178717963,2.1603470018197672,0.005376705506943842,0.0050606679007218075
287,3.1425315004911294,2.1617024076470575,0.00524636468275834,0.006210405612818135
292,3.1424618992188686,2.1602464812338575,0.004808131989951663,0.005004686652582088
294,3.142179908739763,2.160273699772035,0.0048857560615326295,0.005023222676307853
295,3.1424618992188686,2.1602415896803167,0.004778907792278534,0.0050075324283117345
299,3.1418142598833017,2.1603098635522424,0.004764618668543945,0.0055299199859154225
303,3.1410107584080165,2.160198923157608,0.004778907792278534,0.005023222676307853
305,3.1406566375295673,2.1597910235139874,0.004789492600964318,0.005043171394256572
311,3.139424212677145,2.159913451615188,0.0059665718432675135,0.005312500163010391
312,0.737266329879779,4.749930973479371,0.0028263665871417366,0.0033395823307533884
315,0.7372181232056089,4.749646749699831,0.0030105734642215097,0.002954433738288139
317,0.737241407452299,4.749658602050027,0.003095996982295936,0.002933819785348928
320,0.7372181232056089,4.7488574136793895,0.0029168564577862098,0.002977770873716217
322,0.7372181232056089,4.748863094470089,0.0030061513561390005,0.0030032034201785043
327,0.7372418739065995,4.748863094470089,0.003095996982295936,0.002920454252672535
328,0.737266329879779,4.748863094470089,0.003095996982295936,0.0029410464647979286
329,0.737266329879779,4.7488574136793895,0.003093513561539098,0.0029476496138997497
330,0.73718830586213,4.7488574136793895,0.003093513561539098,0.0029587891397791677
334,0.73718830586213,4.7488574136793895,0.003093513561539098,0.00294192694168388
335,0.737266329879779,4.7488574136793895,0.003089947280837344,0.00334152569166336
336,0.737266329879779,4.7488574136793895,0.003092430701594182,0.0029477039813498624
339,0.737266329879779,4.7488574136793895,0.003095996982295936,0.006427318059899268
340,0.73718830586213,4.7488574136793895,0.00427323876606038,0.0029357367535118367
343,0.737266329879779,4.7488574136793895,0.0033856806184660686,0.0029435787452384075
344,0.737266329879779,4.7488574136793895,0.003095996982295936,0.0029276798498799874
348,0.737266329879779,4.7488574136793895,0.0030854555932564205,0.0029435787452384075
350,0.7379214732171216,4.7488574136793895,0.003093513561539098,0.002955867867868007
351,0.7367517788431758,4.7488574136793895,0.003092056624995241,0.0029313200036978006
352,0.7379296572433538,4.7488574136793895,0.0030899032870349997,0.005473192039740227
354,0.7374980462984572,4.7488574136793895,0.0031937017428364483,0.004924781554709588
357,0.737412091674696,4.7488574136793895,0.0031090075551188324,0.006701761517040599
358,0.737471705003852,4.7488574136793895,0.0037895953197914175,0.004761066199800629
359,0.7374482573258895,4.748830327244814,0.002848816190716227,0.005847338608648586
361,0.737412091674696,4.748830327244814,0.0028776489001636424,0.00469665624068404
362,0.7374079596279038,4.748830327244814,0.0028776489001636424,0.005456153503001485
363,0.737412091674696,4.748830327244814,0.002893687942662363,0.005121462998360171
368,0.7372181232056089,4.7488574136793895,0.003093513561539098,0.0054730468247083395
372,0.7379355241520024,4.7488574136793895,0.003093513561539098,0.005476786029197486
374,0.7379355241520024,4.7488574136793895,0.003093513561539098,0.0029343461941739877
376,0.7379355241520024,4.7488574136793895,0.003093513561539098,0.0029429265259447493
377,0.7379355241520024,4.7488574136793895,0.003093513561539098,0.0029901782282241696
378,0.7379355241520024,4.7488574136793895,0.003093513561539098,0.0029938473598130964
381,0.736950291834377,4.7488574136793895,0.003093513561539098,0.0030089260923943737
383,0.7373455885878275,4.7488574136793895,0.003093513561539098,0.002928483445693953
385,0.7370769327003461,4.7488574136793895,0.003093513561539098,0.003051011647949929
387,0.7371099241435468,4.7488574136793895,0.003081713337039347,0.002952598951607124
391,3.1349386164774877,2.160361395271858,0.005168270848447084,0.014137337473750785
394,3.136839402394705,2.160297858353585,0.005114434508849961,0.0035895696479515183
399,3.137014778128799,2.160409370558316,0.005122629047852426,0.0035756190816754016
400,3.137014778128799,2.1603155212196214,0.005068429565814418,0.0034519219164755874
404,3.138867669967399,2.1589918369750185,0.005715572183438659,0.009897204997222681
406,3.13887954498177,2.1591681196987564,0.005773448196923764,0.005553233422484461
408,3.1399977551195017,2.159047102810919,0.005534377600783398,0.004706792609141764
409,3.1394171216415936,2.1591303174220617,0.0055773842562970065,0.006470837368763865
410,3.1389747206354457,2.1588781071223058,0.0055917767402233745,0.007204679676852847
411,3.13887954498177,2.1591303174220617,0.007039500865891683,0.007111792210814829
413,3.137236606727468,2.1590176786400743,0.00523321117649537,0.006615380455682828
422,3.13887954498177,2.159047102810919,0.005571659953161081,0.0066051450582300395
423,3.1375688758003,2.159047102810919,0.005417577454152215,0.004731289003663261
424,3.1371512745216292,2.158819905282101,0.0052622407421524095,0.006523599414301268
428,3.1372508526046192,2.159047102810919,0.005464816568449395,0.005300365285015901
429,3.137102875361618,2.1588781071223058,0.005661071044917896,0.006800442849544646
434,3.1382276543846923,2.1570510592243473,0.005622179450492569,0.0067061272715668325
436,3.1389737700468943,2.1591109219721574,0.005551635026491774,0.00573087683982652
437,3.1394090116463986,2.1591681196987564,0.005742988946171487,0.006615380455682828
440,3.137014778128799,2.1591109219721574,0.005805667925671065,0.006211099762548013
443,3.1348806034221877,2.156971256594392,0.005767379060561948,0.0065455014865509155
444,3.136839402394705,2.157033800687979,0.00547315844499751,0.006785787802975847
445,3.136856341633913,2.156971256594392,0.005445687970022608,0.006344144581763612
446,3.135008753053558,2.1569429794497066,0.006399216406944649,0.005321243072535379
447,3.1375688758003,2.156971256594392,0.0055227320094493465,0.006981722004618059
448,3.1375846056063907,2.156971256594392,0.005478262649179988,0.007007524039046853
449,3.1348984038811425,2.157005341563885,0.005240321481480201,0.006597978215821394
450,3.1348984038811425,2.1570712530485947,0.005837660083054305,0.006730798686601841
452,3.1388849918678376,2.1570510592243473,0.005409355519634813,0.005366863520053456
454,3.1352182274469778,2.1569429794497066,0.005664879367956119,0.006741434676233587
455,3.135008753053558,2.157320892197024,0.005381345516124655,0.005645714640014037
456,3.1348806034221877,2.157260112843776,0.005944786760008989,0.007958549792751653
457,3.137308428152261,2.1579697751258813,0.005543258383642573,0.0067347782344507655
458,3.1368494079271865,2.1570164870935193,0.0054624873454442845,0.0040186533099280915
460,3.138865901669015,2.155370129612071,0.004965004751978085,0.006674607575516589
461,3.1381812523178727,2.155370129612071,0.006241518809221663,0.005915905729844495
462,3.1349386164774877,2.1553300037477072,0.005675192863382757,0.007495036256280441
463,3.1381970385137095,2.1570635712884503,0.0057514129746923355,0.0068727385187098
465,3.1381970385137095,2.1567466665158106,0.00575714080386975,0.007552275104270173
466,3.137014221923601,2.155588689967597,0.005500077495931277,0.006780909130969956
467,3.1349386164774877,2.1567125815463175,0.005858318915920503,0.006615380455682828
468,3.13719528742468,2.1570635712884503,0.005701418303120107,0.0049598841102498955
470,3.1349386164774877,2.155896254105351,0.0059359319472035476,0.00656441199048587
472,3.1386727523370066,2.1567102574108823,0.005642633812842734,0.006614373859399631
473,3.1387757677747303,2.156956482782752,0.005774563970363752,0.006799710010389292
480,3.1389920425358837,2.1619272500731848,0.00716939409298968,0.007049682691745797
482,3.139086267601008,2.1620054061482623,0.006851911626231522,0.00643331821841211
487,3.1390121337010912,2.1609673424221394,0.005107643899631988,0.0033013601261224026
488,3.138841414192161,2.1618567179752306,0.0052218117445655635,0.005453160045010914
489,3.138975251710541,2.16178854210206,0.005118917509390887,0.0033041838238477587
490,3.1390121337010912,2.1619145982570744,0.006678790543314194,0.0031739455348070485
498,3.1388140900815777,2.1606679863342695,0.005106039839233045,0.003533611305755234
500,3.1388140900815777,2.1607462434236986,0.005010607936726509,0.0031765055050923174
501,3.13887954498177,2.161735427895045,0.005010607936726509,0.003156458320921847
503,3.138788809261862,2.161872227052566,0.0050572680804823415,0.0031495454974829152
505,3.138867669967399,2.1617869569979002,0.005566284089267408,0.003156458320921847
507,3.1386847336046326,2.1606515205910792,0.005012371474315712,0.0031645131168982045
508,3.138788809261862,2.1606515205910792,0.004998224575024674,0.003171560735945824
509,3.1389920425358837,2.1619272500731848,0.00716939409298968,0.007092902941343223
512,3.1391058201513364,2.1620054061482623,0.006851911626231522,0.006434333088571189
513,3.139504187300074,2.1568688639514844,0.007016512569203545,0.006418188387186689
515,3.1393367608955294,2.162002283366497,0.005476044383445295,0.01131902580048918
516,3.1394030961988966,2.1618392301408917,0.005124364862307657,0.0035776377318017705
518,3.1390657135869127,2.1618978260766726,0.005213133764878916,0.00331387256839426
519,3.139117107050186,2.160809851372783,0.005107045991500451,0.003318960208146723
523,3.1388140900815777,2.1606087597942505,0.006155233942379887,0.003189630889303968
525,3.13887954498177,2.1606648005253475,0.00510976877322669,0.003179274677942933
526,3.1388140900815777,2.160552904307961,0.006907097175901004,0.003187299488337784
529,3.1389183910573646,2.161765471861592,0.0051171326947953176,0.0031912558989527066
532,3.1388259650959487,2.160552904307961,0.004995802381170953,0.0031796266991065223
533,3.1388140900815777,2.1606679863342695,0.005010607936726509,0.0031765055050923174
537,3.140195312842132,2.159719947979262,0.005128802325637245,0.0036023683823541174
538,3.140510854410024,2.1597785061464547,0.0050910206274966605,0.003355681121594305
540,3.140468555887962,2.159762287813849,0.0052966015932452955,0.0033710705692558776
542,3.1404748917174614,2.1602208186706147,0.0061008139850913185,0.003351279395371712
544,3.1409633866498394,2.1597528500567593,0.004994967464539858,0.0035773700023891265
545,3.1405392237381604,2.159762779470897,0.0050314105645736275,0.004000292962117939
547,3.140216291786593,2.160256553620804,0.0051546130796418935,0.003762878284205379
553,3.1394030961988966,2.160009610399072,0.005159368877061935,0.00369273512183956
554,3.139840338164389,2.1598565294235086,0.0051835536418792585,0.00336927355871978
555,3.139383036295968,2.160514060333658,0.005202947165612162,0.01389398178123475
557,3.1394030961988966,2.160547840847386,0.005260527773404737,0.003499868315851026
559,3.139558161353242,2.1604387421106033,0.00518989453731055,0.003700096845762864
562,3.1394030961988966,2.1602782503421576,0.00518989453731055,0.003710300838919374
568,3.1395009320909453,2.160163498612215,0.005268613832278827,0.0036981219383405766
569,3.139383036295968,2.1605109047492665,0.005190905273721841,0.003693665155031586
572,3.139459524090959,2.1601577168772037,0.0054905259080687925,0.0037197349079060456
573,3.139383036295968,2.1605504161795857,0.005202947165612162,0.003723482911748504
576,3.139459524090959,2.1601577168772037,0.0054905259080687925,0.0037187258509499325
577,3.139383036295968,2.160540432311786,0.0051835536418792585,0.0036889871179971016
578,3.1395792936093625,2.1601350376530295,0.00518989453731055,0.0037671729968920425
579,3.139383036295968,2.160173547344372,0.004949626826895978,0.0037097724189431394
580,3.139170683455595,2.1601730470756113,0.00561127731715915,0.004445676464720785
582,3.139383036295968,2.160173547344372,0.014631349237083402,0.003931861008002573
586,3.139383036295968,2.1601501732628816,0.00518989453731055,0.0036429981440255737
587,3.139580350184683,2.159836998190421,0.006234738940303911,0.0036107700513455304
588,3.1398202782614613,2.1597267533102364,0.0054905259080687925,0.0035758044369874923
589,3.1395592337064344,2.1605149291525056,0.005190905273721841,0.00366328022416766
591,3.1398202782614613,2.159770369358363,0.0051835536418792585,0.0036107700513455304
592,3.139383036295968,2.1598033240509635,0.005206476291964596,0.00373020495420328
593,3.139383036295968,2.1599341492058772,0.0062153454165710074,0.00359532931143821
594,3.139504721178869,2.1598172907267297,0.0049536779366390025,0.003636774364018086
603,3.139383036295968,2.160552904307961,0.0049536779366390025,0.0036884805532462466
604,3.139606757202736,2.15900494036097,0.005202947165612162,0.0035676520815909486
605,3.1395788650583394,2.15897063744438,0.005268613832278827,0.0037634249930495836
606,3.139383036295968,2.1593785755921915,0.0051835536418792585,0.00358632475469942
608,3.139383036295968,2.1591047717316347,0.004960450827325443,0.0036943739344981177
610,3.139383036295968,2.159624449749645,0.005496866803500081,0.003684425021559499
611,3.1397709823799325,2.1589111306753246,0.004960450827325443,0.003735434936957655
613,3.139400358196406,2.1591634252425247,0.0054905259080687925,0.004222495180764586
615,3.139383036295968,2.159021444415609,0.0051782378388403405,0.0035493946143142904
619,3.139486865399636,2.1589286613162573,0.005245240271746734,0.0030563500939963946
620,3.139400358196406,2.159064730553482,0.008362120382218972,0.003721271156293872
622,3.139621151337483,2.1589127786778644,0.004934284412906099,0.0037187258509499325
623,3.139400358196406,2.1591263460222105,0.0049536779366390025,0.004040260026104386
626,3.139383036295968,2.1589584625273073,0.0051835536418792585,0.003592843794380363
628,3.139400358196406,2.159095301160363,0.005479755916869715,0.0036424421153076923
634,3.139535928810557,2.158907504486618,0.0050202600629901655,0.0037026692354318377
639,3.139363541755772,2.1590972202437833,0.0049536779366390025,0.0037072291355413063
640,3.138920190161073,2.158998300173619,0.004922813566638114,0.0036889871179971016
643,3.139649057820719,2.158882513332516,0.004934284412906099,0.0038561211179757786
645,3.139363541755772,2.159089509242973,0.004934284412906099,0.0035769118751454512
647,3.1394070176853,2.160522767430408,0.004957207062991437,0.003708936429119853
648,3.139539739166239,2.1588474292257267,0.004948991884804926,0.003696568020530361
659,3.14107838297057,2.1618512449894514,0.006260832082920848,0.004157796426979043
660,3.139384747398054,2.161669312365679,0.005806457952262368,0.004105307660190281
661,3.1391907433585224,2.160357686719814,0.006284015595486715,0.004157796426979043
662,3.139405151399751,2.1602340540944303,0.0062468609152870076,0.004169129760312379
664,3.140465639606382,2.1603132697391922,0.006321237357646122,0.007999356271301387
666,3.139117107050186,2.1604105946338303,0.00534449612368149,0.0037295870390043756
667,3.1391907433585224,2.1603978719280836,0.005596687939285305,0.003715842653382225
668,3.1397490452180765,2.1601852263087373,0.0063166614288200475,0.006813194401757496
669,3.1391907433585224,2.160321288127885,0.005619222674496903,0.005727349326856945
671,3.1390817582286155,2.160314093293568,0.008168884522597519,0.0046683236838659485
672,3.139405151399751,2.1603245086904495,0.00676053668257244,0.004157796426979043
673,3.1392615600790994,2.1603373703403284,0.005583134463349478,0.004121187250287892
674,3.1390817582286155,2.160321288127885,0.005283718966901641,0.004071969405033028
675,3.1391907433585224,2.1618867335938794,0.006630342818758362,0.004421505222296227
677,3.1391907433585224,2.1601881532298535,0.006681247816856017,0.006175534126581119
679,3.139195670376069,2.1601627653125686,0.005852599502989815,0.004157796426979043
683,3.1394296958878063,2.1601852263087373,0.005610259304533532,0.007999356271301387
685,3.1398176476224204,2.160878645928062,0.005402936174555298,0.004222886427457614
687,3.140686319687228,2.1602330312335236,0.005292834094050864,0.0037295870390043756
690,3.1398095014186564,2.16024445911386,0.005387089715924404,0.0037295870390043756
691,3.1403371128269537,2.1604639610857053,0.005784977242147015,0.0037295870390043756
692,3.1398352725703402,2.1607832422784528,0.005608240107252852,0.0037295870390043756
693,3.1404635147891025,2.160452533205369,0.0053438192066843845,0.004071969405033028
694,3.1403880104534534,2.1604639610857053,0.00980305461291311,0.0037476938846837922
695,3.1398505696127614,2.160279769114394,0.005594728492208604,0.007357259935314819
697,3.1398352725703402,2.160464087384325,0.005573645034171018,0.0037702333537321876
698,3.139830849515714,2.1604768100900706,0.005300433694317352,0.004015919282753336
699,3.1391907433585224,2.1618239930390986,0.005449958628591083,0.0041997525786475
700,3.13909306557356,2.1617999744613896,0.005344183430793865,0.004071969405033028
701,3.1399269689728584,2.1602573081182253,0.005289087893898931,0.004121342966099858
702,3.140286659356089,2.1604768100900706,0.0054744856573813476,0.004034113173379924
705,3.140265090120104,2.1605347289690457,0.005684060612698187,0.004022828937553768
706,3.1403622393017696,2.1617999744613896,0.005310508523124204,0.0037038139232234988
709,3.1397498417860867,2.1617999744613896,0.005283718966901641,0.004071969405033028
710,3.1397918764707367,2.1602678552789722,0.005255675119015835,0.004081151285366606
712,3.139273088088347,2.1607838600250617,0.00537006797615869,0.003351279395371712
714,3.1399269689728584,2.160301087030756,0.0053190462493158674,0.0033543453326377076
715,3.1392400762228836,2.161805165077956,0.0052801245239355605,0.0037295870390043756
717,3.140295618054837,2.1602678552789722,0.0052801245239355605,0.004198324851602297
718,3.1398095014186564,2.160291834186197,0.005300433694317352,0.0037514519367751603
719,3.139747223486509,2.1602693731900278,0.005355233704206303,0.0033543453326377076
721,3.13976877322756,2.1604774278366805,0.0052801245239355605,0.0033784257280312403
723,3.1397863981754797,2.1607739320969173,0.0052801245239355605,0.0044136097546250315
729,3.140344294010635,2.160257928559051,0.005137618813622989,0.004257633221760541
732,3.139703747556981,2.1604539838348074,0.005379031346122062,0.004188127326129226
734,3.139665140072562,2.160229308365927,0.0052801245239355605,0.0037295870390043756
736,3.1392324053906697,2.159920700129545,0.005496034805591945,0.004462962430950636
737,3.13909306557356,2.160197219802807,0.005581157126960377,0.0033390111417243447
738,3.1392400762228836,2.1598653351479338,0.012691659114525022,0.0037476938846837922
739,3.139428223327582,2.159860211079119,0.007260842833471824,0.004071969405033028
740,3.1394270775882287,2.1599049734539872,0.006354960606440815,0.004105307660190281
743,3.139982703876932,2.1599981289840358,0.00644351017843972,0.0033720797231908298
744,3.1382615824313547,2.160127936470305,0.00666627875855218,0.003976591813350428
747,3.1401203948539984,2.1598717071494784,0.0050957920781039626,0.0033390111417243447
748,3.1391907433585224,2.16025807153186,0.005573645034171018,0.003999630664098266
751,3.139211057293612,2.160362788744735,0.005261129307175994,0.004464851319839525
